"","CVX.Open","CVX.High","CVX.Low","CVX.Close","CVX.Volume","CVX.Adjusted"
"2016-03-28",94.900002,95.080002,94,94.68,5054000,82.492439
"2016-03-29",93.790001,95.389999,92.940002,95.32,6616600,83.050064
"2016-03-30",96.349998,96.690002,95.160004,95.25,6182900,82.989059
"2016-03-31",95.190002,96.199997,94.949997,95.400002,5943900,83.119751
"2016-04-01",93.690002,94.779999,93.32,94.260002,7555900,82.126488
"2016-04-04",94.440002,94.480003,93.040001,93.43,6552000,81.403351
"2016-04-05",93,93.349998,92.43,92.669998,6662000,80.74118
"2016-04-06",93.150002,95,92.82,94.839996,6836400,82.631851
"2016-04-07",94.370003,95.029999,94.080002,94.790001,6817700,82.588287
"2016-04-08",96.25,96.870003,95.760002,96.330002,7108500,83.930046
"2016-04-11",96.870003,97.300003,95.150002,95.239998,6644200,82.980354
"2016-04-12",95.690002,97.940002,95.43,97.510002,8783400,84.95816
"2016-04-13",97.800003,97.910004,97.029999,97.599998,6406800,85.036568
"2016-04-14",97.650002,98.269997,97.360001,97.980003,6162200,85.367653
"2016-04-15",97.709999,97.800003,96.959999,97.230003,6551600,84.714203
"2016-04-18",97.230003,98.760002,95.519997,98.699997,7770200,85.994965
"2016-04-19",99,100.529999,98.160004,100.5,10584800,87.563263
"2016-04-20",100.080002,102.540001,99.839996,101.690002,10150500,88.600105
"2016-04-21",101.639999,102.800003,101.110001,101.400002,8278600,88.34742
"2016-04-22",101.739998,102.5,101.5,102.010002,5754000,88.878914
"2016-04-25",101.470001,101.769997,100.830002,101.510002,6612100,88.443253
"2016-04-26",102.050003,102.980003,101.709999,102.290001,5650700,89.122856
"2016-04-27",102.900002,103.940002,102.379997,103.849998,8383600,90.482048
"2016-04-28",103.129997,104.260002,102.050003,102.400002,7598000,89.218697
"2016-04-29",101.139999,102.629997,100.610001,102.18,8826900,89.027016
"2016-05-02",101.830002,103.849998,101.800003,103.309998,6844500,90.011566
"2016-05-03",102.260002,102.349998,101.050003,101.32,7033600,88.277718
"2016-05-04",101.059998,102.300003,100.389999,100.589996,7444100,87.641693
"2016-05-05",101.849998,102.599998,100.860001,101.419998,6474300,88.364845
"2016-05-06",100.839996,102.699997,100.839996,101.860001,5966800,88.74823
"2016-05-09",101.620003,101.800003,99.080002,100.349998,9342100,87.432579
"2016-05-10",100.639999,101.290001,100.410004,101.269997,6698100,88.234154
"2016-05-11",101.239998,101.739998,100.150002,101.139999,6850700,88.120888
"2016-05-12",102.150002,102.419998,101.080002,102.120003,6532400,88.974739
"2016-05-13",101.629997,102.040001,100.360001,100.739998,5665200,87.772377
"2016-05-16",101.870003,102.599998,101.400002,102.290001,6779400,89.122856
"2016-05-17",101.07,102.18,100.339996,100.75,7028000,88.709015
"2016-05-18",100.900002,101.269997,99.440002,100.059998,5927500,88.101486
"2016-05-19",99.260002,100.080002,98.519997,99.849998,6241100,87.916595
"2016-05-20",100.300003,100.400002,99.489998,99.790001,4707100,87.863762
"2016-05-23",99.18,100.129997,99.07,99.379997,4231200,87.502754
"2016-05-24",99.940002,100.760002,99.620003,100.190002,4383300,88.21595
"2016-05-25",100.82,101.980003,100.82,101.769997,5428200,89.607124
"2016-05-26",101.849998,102.370003,100.970001,101.5,4147200,89.369385
"2016-05-27",101.379997,102.110001,100.870003,102.019997,5008900,89.827248
"2016-05-31",102.150002,102.279999,100.57,101,8141800,88.929161
"2016-06-01",100.239998,101.379997,99.889999,101.129997,4815200,89.043602
"2016-06-02",100.400002,100.57,99.720001,100.529999,6714100,88.515312
"2016-06-03",100.650002,101.139999,100,100.660004,4957800,88.629784
"2016-06-06",101.339996,102.040001,100.919998,101.169998,5948200,89.078835
"2016-06-07",101.839996,103.699997,101.610001,103.32,9807000,90.97187
"2016-06-08",103.550003,104.080002,102.669998,103.089996,6318100,90.769356
"2016-06-09",102.040001,103.129997,102.029999,102.809998,4247500,90.522835
"2016-06-10",102.470001,102.970001,101.260002,101.980003,8108400,89.79203
"2016-06-13",101.5,103.099998,101.379997,102.099998,6360100,89.897682
"2016-06-14",101.760002,102.050003,100.519997,101.279999,6924000,89.17569
"2016-06-15",100.629997,101.639999,100.25,100.629997,5627000,88.603378
"2016-06-16",99.970001,101.260002,98.769997,101.07,8043000,88.990768
"2016-06-17",101.440002,101.739998,100.400002,101.57,8762200,89.43103
"2016-06-20",102.879997,103.400002,102.599998,102.610001,6627000,90.346741
"2016-06-21",102.690002,103.449997,102.269997,103.239998,4938700,90.901436
"2016-06-22",103.5,103.550003,102.190002,102.290001,4866400,90.064972
"2016-06-23",103.449997,104.449997,103.07,104.440002,5593600,91.958023
"2016-06-24",101.459999,103.010002,101.169998,101.900002,11481400,89.721581
"2016-06-27",101.25,101.400002,99.519997,100.360001,8248700,88.365639
"2016-06-28",101.220001,102,100.639999,101.629997,7171100,89.483849
"2016-06-29",102.519997,104.68,102.300003,103.419998,8887500,91.059929
"2016-06-30",103.559998,105,103.279999,104.830002,7649700,92.301422
"2016-07-01",104.779999,104.879997,103.779999,104.150002,6117800,91.70269
"2016-07-05",103.5,103.870003,102.849998,103.57,7766600,91.192009
"2016-07-06",103.260002,104.599998,102.459999,104.580002,6166900,92.081284
"2016-07-07",104.889999,105,102.139999,103.050003,7707400,90.734154
"2016-07-08",103.879997,104.970001,103,104.769997,9043600,92.248581
"2016-07-11",104.809998,106,104.800003,105.389999,7206100,92.794479
"2016-07-12",106.300003,107.300003,106.18,106.779999,8377200,94.018364
"2016-07-13",106.779999,107.199997,105.860001,106.650002,5959900,93.9039
"2016-07-14",107.199997,107.580002,106.43,106.699997,4750900,93.947922
"2016-07-15",107.330002,107.540001,106.389999,107.029999,6164300,94.238472
"2016-07-18",106.669998,106.75,106.019997,106.089996,4931500,93.410828
"2016-07-19",105.980003,106.269997,105.650002,106.040001,4630800,93.366798
"2016-07-20",105.93,106.129997,105,105.589996,6802000,92.970573
"2016-07-21",105.400002,105.849998,104.870003,105.389999,5701000,92.794479
"2016-07-22",105.68,106,105.199997,105.660004,5255400,93.032219
"2016-07-25",104.860001,105.110001,102.779999,103.07,7784000,90.75177
"2016-07-26",102.57,103.160004,102.080002,102.68,6101100,90.408371
"2016-07-27",102.68,103.32,101.800003,102.260002,5412200,90.038567
"2016-07-28",102.089996,102.220001,100.980003,101.790001,8226200,89.624725
"2016-07-29",100.529999,102.660004,99.849998,102.480003,10157600,90.232262
"2016-08-01",101.330002,102.099998,98.620003,99.110001,11550600,87.265022
"2016-08-02",99.519997,100.07,97.910004,99.589996,9752700,87.687653
"2016-08-03",99.650002,100.639999,99.290001,100.610001,6611700,88.585754
"2016-08-04",100.279999,101.080002,100,100.389999,6088100,88.392052
"2016-08-05",100.989998,101.07,99.720001,100.510002,6710500,88.497719
"2016-08-08",100.989998,101.68,100.720001,101.199997,5447500,89.105247
"2016-08-09",101.849998,102,100.769997,101.32,4957300,89.210907
"2016-08-10",101.650002,101.809998,99.940002,100.139999,5081300,88.171936
"2016-08-11",100.650002,101.860001,100.389999,101.400002,4836600,89.281349
"2016-08-12",101.739998,102.330002,101.260002,102.160004,5199000,89.950516
"2016-08-15",102.610001,103.059998,102.419998,102.769997,4886300,90.487602
"2016-08-16",102.769997,102.93,102.330002,102.620003,5384300,90.355537
"2016-08-17",101.5,102.300003,101.019997,102.220001,5311600,90.951668
"2016-08-18",102.629997,103.599998,102.059998,103.550003,6944400,92.135063
"2016-08-19",103.07,103.129997,102.120003,102.32,5057200,91.040649
"2016-08-22",101.75,102.400002,101.239998,101.940002,5494900,90.70256
"2016-08-23",102.029999,102.169998,101.5,101.68,4929700,90.471207
"2016-08-24",101.400002,102.290001,101.279999,102.199997,5178300,90.933876
"2016-08-25",102.290001,102.290001,101.529999,101.889999,4490100,90.658058
"2016-08-26",102.110001,102.480003,100.860001,101.32,4776200,90.150879
"2016-08-29",101.239998,102.230003,101,102.050003,4026900,90.800415
"2016-08-30",102.050003,102.629997,101.370003,101.699997,3712800,90.488998
"2016-08-31",101.199997,101.330002,99.919998,100.580002,6249100,89.492462
"2016-09-01",100.349998,100.580002,99.470001,100.209999,6045000,89.163246
"2016-09-02",100.889999,101.459999,100.260002,100.93,4676600,89.803879
"2016-09-06",101.209999,102.610001,100.970001,102.43,5429000,91.138527
"2016-09-07",102.75,103.050003,102.239998,102.879997,5284300,91.538925
"2016-09-08",103.339996,104.349998,102.470001,104.120003,5788800,92.642235
"2016-09-09",103.349998,103.410004,101.230003,101.269997,7808700,90.106392
"2016-09-12",101.199997,102.550003,100.57,102.25,8149100,90.978371
"2016-09-13",101.650002,101.650002,99.169998,99.43,9300400,88.469246
"2016-09-14",99.120003,99.949997,98.169998,98.419998,8201400,87.570572
"2016-09-15",98.5,100.389999,98.43,99.5,6701600,88.531525
"2016-09-16",98.330002,98.809998,97.529999,97.839996,12725600,87.05452
"2016-09-19",98.330002,98.849998,97.989998,98.040001,6182000,87.23246
"2016-09-20",98.169998,98.480003,97.68,97.699997,5771900,86.929924
"2016-09-21",98.349998,99.690002,98.25,99.629997,6361600,88.647186
"2016-09-22",100.519997,100.75,99.839996,99.980003,5416700,88.958603
"2016-09-23",99.339996,100.550003,98.870003,99.220001,7396800,88.282394
"2016-09-26",99.489998,100.279999,98.660004,98.779999,5781800,87.890892
"2016-09-27",98.239998,99.660004,97.790001,98.980003,6476100,88.06884
"2016-09-28",99.519997,102.279999,98.75,102.150002,10190900,90.889412
"2016-09-29",102,102.269997,100.480003,101.269997,8148400,90.106392
"2016-09-30",101.830002,103.599998,101.230003,102.919998,9431500,91.574524
"2016-10-03",102.550003,102.830002,101.910004,102.449997,4334700,91.156326
"2016-10-04",102.709999,102.919998,100.760002,101.269997,6505400,90.106392
"2016-10-05",101.989998,102.870003,101.75,102.230003,5912800,90.960564
"2016-10-06",102.32,102.699997,101.339996,102.18,4362900,90.916092
"2016-10-07",102.5,103.470001,102.190002,102.269997,5844500,90.99617
"2016-10-10",103.209999,104.419998,103.209999,103.980003,5982700,92.517662
"2016-10-11",103.779999,104.099998,102.68,103.040001,5337300,91.68129
"2016-10-12",102.739998,102.830002,101.599998,102.150002,4935100,90.889412
"2016-10-13",101.489998,101.720001,99.610001,100.790001,7883000,89.679321
"2016-10-14",101.480003,101.959999,100.610001,101.080002,5114700,89.937332
"2016-10-17",100.940002,101.489998,100.620003,101.360001,4540800,90.186478
"2016-10-18",101.989998,102.25,101.120003,101.790001,4720900,90.569084
"2016-10-19",102.470001,103.699997,102.239998,102.269997,5905700,90.99617
"2016-10-20",101.639999,102.220001,100.690002,101.870003,4820900,90.640266
"2016-10-21",101.059998,101.559998,100.629997,101.300003,5622400,90.133102
"2016-10-24",101.559998,101.580002,100.059998,100.660004,6077300,89.563644
"2016-10-25",100.75,101.669998,100.519997,100.769997,4730700,89.661522
"2016-10-26",100.32,101.529999,99.870003,101.190002,6353700,90.035225
"2016-10-27",101.510002,101.980003,99.919998,99.919998,9897800,88.905228
"2016-10-28",101.120003,105.029999,100.949997,103.82,17435400,92.37529
"2016-10-31",103.82,105.459999,103.779999,104.75,12340800,93.202789
"2016-11-01",105.510002,106.739998,105.449997,106.480003,12755600,94.742065
"2016-11-02",105.650002,106.050003,104.25,105.389999,8405200,93.77224
"2016-11-03",105.529999,106.190002,104.949997,105.389999,5703200,93.77224
"2016-11-04",105.25,105.489998,104.379997,104.779999,7085400,93.229477
"2016-11-07",106,106.980003,105.779999,106.849998,7333800,95.071281
"2016-11-08",106.57,108.190002,106.419998,107.290001,8050000,95.462784
"2016-11-09",106.040001,108.260002,105.690002,107.639999,9161800,95.774208
"2016-11-10",107.540001,108.5,107.239998,107.790001,8739500,95.907661
"2016-11-11",107.480003,107.650002,105.940002,106.639999,7939500,94.88443
"2016-11-14",106.150002,106.730003,105.589996,106.589996,7656000,94.839943
"2016-11-15",107.489998,109.059998,107.400002,108.959999,12156500,96.948677
"2016-11-16",108.199997,109,107.739998,108.349998,7723700,97.371048
"2016-11-17",109,110.099998,107.589996,108.120003,6638100,97.16436
"2016-11-18",108.57,109.669998,108.150002,109.199997,6815500,98.134926
"2016-11-21",110.360001,111,110.07,110.18,8476800,99.01564
"2016-11-22",110.790001,111,109.309998,110.620003,6440500,99.411041
"2016-11-23",110.400002,111.470001,110.040001,111,4472700,99.752541
"2016-11-25",110.540001,111.220001,110.120003,111,3238600,99.752541
"2016-11-28",110.949997,111.57,110.379997,110.5,6406700,99.3032
"2016-11-29",109.099998,109.720001,108.400002,109.339996,7461900,98.260735
"2016-11-30",112.050003,112.980003,111.300003,111.559998,17301900,100.255798
"2016-12-01",112.790001,114.910004,112.529999,113.290001,11792300,101.810509
"2016-12-02",113.199997,113.809998,112.279999,113,6167400,101.549881
"2016-12-05",113.389999,114.480003,113.029999,113.25,6909800,101.774536
"2016-12-06",112.389999,113.489998,112.209999,112.760002,6033600,101.334213
"2016-12-07",113.040001,114.480003,112.82,114.440002,6434100,102.843987
"2016-12-08",114.730003,115.400002,114.199997,115.169998,5519700,103.5
"2016-12-09",114.989998,115.989998,114.970001,115.809998,5771600,104.075157
"2016-12-12",117.769997,118.989998,116.57,117.150002,10044700,105.279366
"2016-12-13",117.900002,118.309998,116.029999,117.419998,8644200,105.522011
"2016-12-14",116.709999,117.879997,115.760002,115.959999,7878400,104.209969
"2016-12-15",115.629997,117.389999,115.360001,117.050003,7458300,105.189514
"2016-12-16",117.839996,118.580002,117.419998,118.080002,13752300,106.115143
"2016-12-19",118.370003,118.449997,117.419998,117.650002,5772500,105.728706
"2016-12-20",117.849998,118.629997,117.669998,117.949997,4319100,105.998306
"2016-12-21",118.339996,119,117.860001,117.910004,5024600,105.962364
"2016-12-22",117.940002,118.989998,117.769997,118.769997,4992500,106.735214
"2016-12-23",118.410004,118.699997,118.050003,118.419998,2682900,106.420692
"2016-12-27",118.5,118.900002,118.110001,118.220001,2986900,106.240944
"2016-12-28",118.309998,118.860001,117.75,117.910004,4086700,105.962364
"2016-12-29",118.010002,118.419998,117.480003,117.82,3214500,105.881477
"2016-12-30",117.440002,118.239998,117.309998,117.699997,5020500,105.773643
"2017-01-03",118.379997,119,116.589996,117.849998,7404800,105.90844
"2017-01-04",118.410004,118.650002,117.599998,117.82,6679900,105.881477
"2017-01-05",118,118.480003,116.720001,117.309998,5928600,105.423157
"2017-01-06",117.449997,117.580002,116.379997,116.839996,4762500,105.000786
"2017-01-09",116.290001,116.360001,115.110001,115.839996,6891800,104.102119
"2017-01-10",115.559998,116.389999,114.889999,114.959999,6184400,103.311272
"2017-01-11",115.150002,116.449997,114.860001,115.93,6158200,104.182983
"2017-01-12",116.5,116.989998,115.410004,116.160004,4940000,104.389694
"2017-01-13",115.860001,116.879997,115.610001,116.379997,4953000,104.587395
"2017-01-17",116.400002,116.769997,116.110001,116.279999,4669700,104.49752
"2017-01-18",115.68,116.040001,115.400002,115.940002,4855300,104.191994
"2017-01-19",115.889999,115.959999,115.290001,115.580002,3427800,103.868454
"2017-01-20",116.32,116.75,115.339996,115.599998,6730900,103.886436
"2017-01-23",115.120003,115.959999,114.989998,115.389999,5104100,103.697708
"2017-01-24",115.849998,117.110001,115.610001,116.370003,5024400,104.578423
"2017-01-25",116.900002,117.43,116.339996,117.239998,5276800,105.360252
"2017-01-26",117.5,117.82,116.5,116.550003,6937300,104.740181
"2017-01-27",113.529999,114.699997,112.849998,113.790001,11698900,102.259834
"2017-01-30",113.150002,113.800003,110.720001,111.82,8252900,100.489449
"2017-01-31",111.889999,112.199997,110.760002,111.349998,7951000,100.067085
"2017-02-01",111.199997,111.779999,110.839996,111,5889300,99.752541
"2017-02-02",111.169998,112.239998,110.709999,112.209999,6289000,100.839928
"2017-02-03",112.410004,114.279999,112.139999,113.57,6623500,102.062134
"2017-02-06",113.279999,113.5,112.449997,112.980003,5637300,101.531929
"2017-02-07",112.980003,113.099998,111.110001,111.389999,6038400,100.103027
"2017-02-08",111.129997,111.790001,110.32,111.580002,5188800,100.273773
"2017-02-09",111.580002,112.629997,111.580002,112.260002,4607800,100.884872
"2017-02-10",112.75,113.449997,112.370003,113.050003,6194300,101.594818
"2017-02-13",113.360001,113.989998,113.050003,113.910004,4858500,102.367683
"2017-02-14",112.68,113.07,111.779999,112.519997,5811200,102.086426
"2017-02-15",112.209999,113.239998,112.209999,112.57,7048100,102.131775
"2017-02-16",112.989998,112.989998,110.43,110.68,9478200,100.417038
"2017-02-17",110.419998,110.57,109.269997,110.330002,8111000,100.099495
"2017-02-21",110.730003,112.309998,110.599998,111.720001,6619100,101.360611
"2017-02-22",111.190002,111.779999,110.309998,110.379997,5732000,100.144859
"2017-02-23",111.339996,111.830002,110.75,111.019997,8659700,100.72551
"2017-02-24",110.900002,111.019997,109.470001,110.120003,6189400,99.908966
"2017-02-27",110.650002,112.269997,110.370003,111.75,7275800,101.387825
"2017-02-28",111.660004,112.760002,111.489998,112.5,7030200,102.068275
"2017-03-01",112.919998,114.389999,112.879997,113.879997,7353800,103.320313
"2017-03-02",113.669998,114.269997,113.309998,113.360001,5892500,102.848541
"2017-03-03",113.360001,113.889999,113.209999,113.550003,4905600,103.02092
"2017-03-06",113.25,113.5,112.669998,113.169998,4731900,102.676147
"2017-03-07",113.540001,113.879997,111.690002,111.809998,6660300,101.442268
"2017-03-08",111.68,111.919998,109.400002,109.610001,9071600,99.446259
"2017-03-09",109.309998,110.169998,108.510002,110.040001,7247400,99.83638
"2017-03-10",111.400002,111.410004,109.440002,110.610001,6560300,100.353531
"2017-03-13",110.510002,110.809998,109.309998,109.349998,6369300,99.210373
"2017-03-14",108.470001,108.57,107.120003,107.360001,9935700,97.404892
"2017-03-15",108.080002,108.980003,107.540001,108.879997,9472100,98.783951
"2017-03-16",108.809998,108.879997,107.440002,107.860001,8894700,97.858528
"2017-03-17",108,108.419998,107.68,107.68,14353400,97.695213
"2017-03-20",107.269997,107.849998,107.019997,107.660004,5301900,97.677071
"2017-03-21",108.059998,108.230003,107.400002,108.040001,7406300,98.021835
