"","SBUX.Open","SBUX.High","SBUX.Low","SBUX.Close","SBUX.Volume","SBUX.Adjusted"
"2016-07-11",56.799999,56.919998,56.060001,56.32,10394400,52.879883
"2016-07-12",56.650002,57.599998,56.509998,57.48,10998500,53.969028
"2016-07-13",56.799999,57.259998,56.349998,56.48,12183600,53.030109
"2016-07-14",57,57.68,56.970001,57.59,11353600,54.072308
"2016-07-15",57.689999,57.740002,57.130001,57.41,8494000,53.903297
"2016-07-18",57.59,57.59,56.849998,56.919998,7614600,53.443233
"2016-07-19",56.849998,57.139999,56.549999,56.759998,8719800,53.293003
"2016-07-20",57,57.66,56.709999,57.540001,9446400,54.025364
"2016-07-21",57.619999,57.669998,57.040001,57.599998,16151700,54.081703
"2016-07-22",57.599998,58.240002,57.200001,57.900002,23899300,54.363377
"2016-07-25",57.720001,58.09,57.5,57.950001,10486000,54.41032
"2016-07-26",58.580002,58.84,58.200001,58.310001,10106700,54.748329
"2016-07-27",58.380001,58.400002,57.669998,57.849998,6551800,54.316425
"2016-07-28",57.880001,58.310001,57.740002,58.209999,6830100,54.654438
"2016-07-29",58.18,58.43,57.919998,58.049999,6914900,54.504204
"2016-08-01",58,58.049999,57.43,57.630001,7997600,54.109859
"2016-08-02",57.25,57.34,56.540001,56.73,7574600,53.450336
"2016-08-03",56.459999,56.59,55.720001,55.939999,11484800,52.705997
"2016-08-04",56.049999,56.290001,55.380001,55.419998,11193700,52.216064
"2016-08-05",55.799999,56.119999,55.52,55.900002,9206200,52.66832
"2016-08-08",55.970001,55.990002,55.169998,55.360001,9129300,52.159542
"2016-08-09",55.389999,55.709999,55.18,55.200001,7136700,52.008785
"2016-08-10",55.369999,55.709999,55.110001,55.619999,6991100,52.404499
"2016-08-11",55.75,55.959999,55.459999,55.470001,6191400,52.263176
"2016-08-12",55.27,55.75,55.23,55.470001,5039800,52.263176
"2016-08-15",55.650002,55.700001,55.18,55.25,5968700,52.055897
"2016-08-16",55.25,55.57,54.919998,55.369999,5750900,52.168957
"2016-08-17",55.77,55.919998,55.43,55.799999,7410600,52.5741
"2016-08-18",55.779999,55.900002,55.490002,55.529999,5390800,52.319706
"2016-08-19",55.459999,55.560001,54.849998,54.939999,8981200,51.763813
"2016-08-22",54.98,55.919998,54.950001,55.849998,8837800,52.621212
"2016-08-23",56.169998,56.540001,56,56.400002,7827900,53.139416
"2016-08-24",57,57.98,56.950001,57.09,13200500,53.789516
"2016-08-25",57.040001,57.450001,56.900002,57.290001,6686600,53.977955
"2016-08-26",57.48,57.830002,57,57.290001,6940500,53.977955
"2016-08-29",57.220001,57.48,56.610001,56.799999,7026700,53.516285
"2016-08-30",56.66,56.75,56.009998,56.400002,6377700,53.139416
"2016-08-31",56.310001,56.419998,55.91,56.23,6996900,52.979237
"2016-09-01",56.299999,56.560001,55.830002,56.310001,6230100,53.054619
"2016-09-02",56.52,56.650002,55.990002,56.18,7441500,52.932133
"2016-09-06",56.18,56.419998,55.689999,56.02,6472900,52.78138
"2016-09-07",56.189999,56.599998,56.119999,56.32,11428600,53.064037
"2016-09-08",56.099998,56.150002,55.200001,55.299999,12673600,52.103001
"2016-09-09",55.139999,55.200001,54.299999,54.349998,10658100,51.207924
"2016-09-12",53.919998,54.790001,53.919998,54.709999,11002500,51.547115
"2016-09-13",54.389999,54.549999,53.75,53.98,10050200,50.859318
"2016-09-14",54.259998,54.349998,53.799999,53.900002,6688400,50.783947
"2016-09-15",53.959999,54.130001,53.540001,54.110001,8076800,50.981796
"2016-09-16",53.939999,54.09,53.41,53.740002,10207800,50.633194
"2016-09-19",53.959999,53.970001,52.900002,53.009998,9231600,49.945396
"2016-09-20",53.400002,53.439999,53.049999,53.299999,8731500,50.218628
"2016-09-21",53.43,54.029999,53.279999,53.98,9213600,50.859318
"2016-09-22",54.200001,54.599998,53.970001,54.389999,9096700,51.245613
"2016-09-23",54,54.560001,54,54.43,6945100,51.283306
"2016-09-26",54.279999,54.34,53.860001,54.040001,7755600,50.915852
"2016-09-27",54,54.209999,53.82,54.189999,6463700,51.057175
"2016-09-28",53.880001,54.080002,53.529999,53.98,8593500,50.859318
"2016-09-29",53.880001,54,52.91,53.450001,11993500,50.359955
"2016-09-30",53.650002,54.389999,53.560001,54.139999,13767800,51.010067
"2016-10-03",54.099998,54.150002,53.669998,53.84,5478600,50.727417
"2016-10-04",54.130001,54.130001,53.41,53.529999,6176400,50.435337
"2016-10-05",53.5,53.759998,53.279999,53.349998,7451400,50.265736
"2016-10-06",53.299999,53.48,53.029999,53.139999,6130300,50.067879
"2016-10-07",53.369999,53.610001,53,53.459999,7279700,50.369377
"2016-10-10",53.529999,53.599998,53.27,53.299999,7224300,50.218628
"2016-10-11",53.130001,53.400002,52.740002,52.919998,9720400,49.860592
"2016-10-12",53.009998,53.470001,52.779999,53.16,6320500,50.08672
"2016-10-13",52.880001,53.130001,52.669998,52.950001,6958100,49.888863
"2016-10-14",53.119999,53.369999,52.959999,53.080002,6430100,50.011349
"2016-10-17",52.939999,53.150002,52.689999,52.759998,5223500,49.709843
"2016-10-18",53.240002,53.32,52.59,52.610001,6550400,49.568516
"2016-10-19",52.91,53.740002,52.900002,53.150002,9095300,50.077309
"2016-10-20",53.360001,53.740002,52.91,53.59,9286800,50.491863
"2016-10-21",53.419998,53.700001,53.25,53.630001,6767200,50.529545
"2016-10-24",53.900002,54.459999,53.889999,54.18,6919700,51.047752
"2016-10-25",54.099998,54.169998,53.5,53.669998,6052800,50.567238
"2016-10-26",53.599998,53.84,53.360001,53.630001,5817800,50.529545
"2016-10-27",53.599998,53.830002,53.130001,53.59,7900000,50.491863
"2016-10-28",53.650002,53.84,53.110001,53.529999,6620300,50.435337
"2016-10-31",53.700001,53.700001,53.060001,53.07,9142500,50.001926
"2016-11-01",53.139999,53.209999,52.09,52.5,15425800,49.464878
"2016-11-02",52.34,53.459999,52.310001,52.98,10851700,49.91713
"2016-11-03",52.990002,53,51.34,51.77,21847300,48.777084
"2016-11-04",51.43,53.740002,50.84,52.75,21956800,49.700428
"2016-11-07",53.5,54.68,53.189999,54.490002,14916800,51.339828
"2016-11-08",54.400002,54.790001,54.119999,54.619999,9352000,51.462315
"2016-11-09",53.200001,54.82,52.799999,54.580002,13727800,51.424625
"2016-11-10",54.639999,54.82,53.509998,53.57,13621700,50.473022
"2016-11-11",53.43,53.990002,53.25,53.93,8436400,50.812206
"2016-11-14",53.93,54.470001,53.5,54.220001,10489800,51.085442
"2016-11-15",54.09,54.689999,53.900002,54.59,9588000,51.672302
"2016-11-16",54.330002,55.52,54.259998,55.439999,10779200,52.476871
"2016-11-17",55.220001,55.900002,55.060001,55.849998,8744500,52.864964
"2016-11-18",55.720001,56.119999,55.419998,55.77,8741000,52.789234
"2016-11-21",55.509998,56.16,55.509998,56.099998,8004000,53.101601
"2016-11-22",56.32,57.150002,55.880001,57.119999,10268700,54.067085
"2016-11-23",56.91,57.639999,56.900002,57.59,8183600,54.511963
"2016-11-25",57.700001,57.700001,57.259998,57.43,3228800,54.360516
"2016-11-28",57,57.860001,56.759998,57.59,8750900,54.511963
"2016-11-29",57.639999,58.209999,57.5,58.169998,10582900,55.060959
"2016-11-30",58.189999,58.25,57.860001,57.970001,9528000,54.871651
"2016-12-01",57.34,58.52,57.200001,58.509998,12381600,55.38279
"2016-12-02",56.650002,57.75,56.57,57.209999,16870000,54.152267
"2016-12-05",56.959999,57.84,56.959999,57.5,7701200,54.426769
"2016-12-06",57.66,57.700001,57.139999,57.439999,7035700,54.369968
"2016-12-07",57.540001,58.849998,57.450001,58.759998,9094800,55.619427
"2016-12-08",59,59.25,58.41,58.650002,7972500,55.515308
"2016-12-09",58.919998,58.950001,58.43,58.75,7091300,55.609962
"2016-12-12",58.540001,58.790001,58.34,58.77,7736200,55.628895
"2016-12-13",58.990002,59.540001,58.66,59.310001,8878100,56.140034
"2016-12-14",59.029999,59.25,58.599998,58.75,9022900,55.609962
"2016-12-15",57.970001,58.209999,57.52,57.709999,11837800,54.625549
"2016-12-16",58.009998,58.07,57.560001,57.66,10611500,54.578217
"2016-12-19",57.439999,57.98,57.439999,57.650002,6433800,54.568748
"2016-12-20",57.810001,58.060001,57.32,57.700001,4888300,54.616085
"2016-12-21",57.5,57.869999,57.41,57.439999,5380500,54.369968
"2016-12-22",57.310001,57.400002,56.720001,57.110001,6777700,54.057617
"2016-12-23",57.290001,57.360001,56.889999,57.009998,4298500,53.962955
"2016-12-27",56.990002,57.389999,56.810001,56.860001,4186200,53.82098
"2016-12-28",56.799999,56.900002,56.25,56.349998,5548700,53.338238
"2016-12-29",56.349998,56.470001,56.139999,56.32,3780900,53.309845
"2016-12-30",56.279999,56.450001,55.400002,55.52,8344500,52.552597
"2017-01-03",55.91,55.950001,55.040001,55.349998,7809300,52.391682
"2017-01-04",55.560001,56.200001,55.380001,55.990002,7796300,52.997478
"2017-01-05",56.080002,56.529999,55.810001,56.459999,7602300,53.442356
"2017-01-06",56.630001,57.27,56.080002,57.130001,8587800,54.076542
"2017-01-09",57.259998,58.34,57.25,58.200001,12640500,55.089352
"2017-01-10",58.220001,58.259998,57.830002,57.880001,6671800,54.786465
"2017-01-11",57.799999,58.119999,57.59,58.099998,6028000,54.994705
"2017-01-12",58,58.130001,57.639999,58.029999,4733000,54.92844
"2017-01-13",58.029999,58.099998,57.650002,57.849998,4745600,54.758068
"2017-01-17",57.619999,58.25,57.41,58,5734700,54.900047
"2017-01-18",58.32,58.580002,58.029999,58.450001,7375700,55.325993
"2017-01-19",58.310001,58.450001,57.720001,57.889999,7850500,54.795925
"2017-01-20",58.139999,58.200001,57.41,57.66,7651600,54.578217
"2017-01-23",57.419998,57.900002,57.150002,57.759998,6814400,54.672871
"2017-01-24",57.93,58.5,57.759998,58.439999,10704100,55.316532
"2017-01-25",58.669998,58.93,58.450001,58.700001,7117600,55.56263
"2017-01-26",58.700001,59,58.259998,58.459999,12382400,55.335457
"2017-01-27",55.75,56.59,55.650002,56.119999,28884900,53.120525
"2017-01-30",56,56.240002,55.580002,55.900002,13322000,52.912289
"2017-01-31",55.799999,55.869999,54.880001,55.220001,14308000,52.268635
"2017-02-01",55.490002,55.5,53.810001,53.900002,18796900,51.019188
"2017-02-02",54.040001,54.389999,53.849998,53.869999,15289700,50.990788
"2017-02-03",54.209999,55.099998,54.009998,55.060001,14161700,52.117188
"2017-02-06",55.009998,55.75,54.900002,55.73,13029800,52.751369
"2017-02-07",55.790001,55.84,55.18,55.240002,9910500,52.523174
"2017-02-08",55.189999,55.5,55.099998,55.220001,11681900,52.504162
"2017-02-09",55.23,56.119999,55.209999,55.810001,11106800,53.065144
"2017-02-10",55.73,56.400002,55.560001,56.220001,11179000,53.454979
"2017-02-13",56.5,56.66,56.029999,56.110001,8027900,53.350388
"2017-02-14",56.02,56.610001,56.02,56.580002,8865900,53.797276
"2017-02-15",56.560001,56.880001,56.310001,56.860001,6967200,54.063507
"2017-02-16",56.959999,56.990002,56.529999,56.73,8524500,53.939888
"2017-02-17",56.799999,57.57,56.709999,57.349998,11008400,54.529404
"2017-02-21",57.41,57.810001,57.400002,57.540001,8289200,54.71006
"2017-02-22",57.52,57.849998,57.349998,57.57,7876600,54.738583
"2017-02-23",57.599998,57.790001,57.389999,57.639999,7178600,54.805141
"2017-02-24",57.610001,57.709999,57.150002,57.48,7806200,54.653011
"2017-02-27",57.240002,57.299999,56.66,56.779999,7702400,53.987438
"2017-02-28",56.709999,57.060001,56.549999,56.869999,8750700,54.073013
"2017-03-01",57.27,57.400002,56.939999,57.139999,7198000,54.329735
"2017-03-02",57.07,57.189999,56.849998,57.119999,6595400,54.310719
"2017-03-03",56.700001,57.259998,56.700001,57.099998,7735900,54.291695
"2017-03-06",56.779999,56.810001,56.330002,56.68,9160000,53.892353
"2017-03-07",56.580002,56.75,56.02,56.200001,10890300,53.435963
"2017-03-08",56.150002,56.349998,55.540001,55.740002,13061600,52.998581
"2017-03-09",55.75,55.799999,54.810001,55.189999,17844200,52.475632
"2017-03-10",55.389999,55.400002,54.419998,54.529999,13886400,51.848095
"2017-03-13",54.57,54.880001,54.400002,54.630001,9090200,51.94318
"2017-03-14",54.619999,54.740002,54.189999,54.27,7892900,51.60088
"2017-03-15",54.389999,54.650002,54.09,54.540001,8712000,51.857601
"2017-03-16",54.849998,54.990002,54.66,54.799999,8074300,52.104816
"2017-03-17",55.040001,56.130001,54.950001,55.779999,15822100,53.036613
"2017-03-20",55.869999,56.049999,55.509998,55.810001,7948400,53.065144
"2017-03-21",56.049999,56.450001,55.490002,55.540001,8030600,52.808422
"2017-03-22",55.68,56.040001,55.509998,55.889999,8452100,53.141209
"2017-03-23",56.150002,56.43,55.779999,55.849998,7357200,53.103176
"2017-03-24",56.110001,57.380001,55.900002,56.810001,15763000,54.015961
"2017-03-27",56.66,57.450001,56.459999,57.23,8861800,54.415298
"2017-03-28",57.099998,57.52,57.029999,57.349998,8331600,54.529404
"2017-03-29",57.169998,57.849998,57.130001,57.540001,7001600,54.71006
"2017-03-30",57.450001,58.299999,57.419998,58.16,8677900,55.299564
"2017-03-31",58.110001,58.66,58.060001,58.389999,9156700,55.51825
"2017-04-03",58.279999,58.470001,57.889999,58.439999,8989000,55.565792
"2017-04-04",58.369999,58.41,58.009998,58.32,6474800,55.451694
"2017-04-05",57.959999,59.27,57.810001,58.220001,13656200,55.356613
"2017-04-06",58.130001,58.360001,57.73,57.919998,9112500,55.071365
"2017-04-07",57.799999,58.25,57.549999,58.02,6773800,55.166451
"2017-04-10",58,58.209999,57.73,57.950001,5266300,55.099895
"2017-04-11",57.740002,58.16,57.380001,57.880001,5855100,55.033337
"2017-04-12",57.880001,57.900002,57.48,57.580002,5450300,54.748093
"2017-04-13",57.610001,57.790001,57.450001,57.509998,4871700,54.68153
"2017-04-17",57.68,58.25,57.68,58.080002,5626000,55.223503
"2017-04-18",57.59,58.48,57.59,58.349998,5449300,55.480217
"2017-04-19",58.599998,59.490002,58.5,59.040001,12000600,56.136284
"2017-04-20",59.709999,60.34,59.560001,60.080002,12445900,57.125141
"2017-04-21",60.200001,60.689999,60.150002,60.610001,8800000,57.62907
"2017-04-24",61,61.380001,60.889999,61.110001,10721300,58.104477
"2017-04-25",60.650002,61.209999,59.919998,60.959999,11031500,57.961853
"2017-04-26",61.23,61.75,60.98,61.560001,8525400,58.532349
"2017-04-27",61.630001,61.939999,61.189999,61.299999,15285300,58.28513
"2017-04-28",59.41,60.18,58.990002,60.060001,25046100,57.106121
"2017-05-01",60,60.599998,59.759998,60.18,10910300,57.220219
"2017-05-02",60.150002,60.52,60.040001,60.5,9152100,57.524475
"2017-05-03",60.52,60.669998,60.259998,60.59,7706400,57.61005
"2017-05-04",60.650002,60.849998,60.389999,60.830002,6874300,57.838249
"2017-05-05",60.950001,60.990002,60.580002,60.950001,6443300,57.952347
"2017-05-08",61.07,61.07,60.700001,60.939999,5588400,57.942837
"2017-05-09",60.580002,61.080002,60.57,60.98,5806600,58.219711
"2017-05-10",60.880001,60.98,60.209999,60.66,7198400,57.9142
"2017-05-11",60.450001,60.509998,60.029999,60.27,5516900,57.541851
"2017-05-12",60.279999,60.34,59.830002,59.93,5647500,57.217239
"2017-05-15",60.419998,60.490002,60.130001,60.450001,5904100,57.713703
"2017-05-16",60.68,60.700001,59.880001,59.98,6303500,57.264977
"2017-05-17",59.970001,60.32,59.549999,59.73,7581200,57.026287
"2017-05-18",59.73,59.939999,58.869999,59.82,8602400,57.112217
"2017-05-19",59.939999,61.919998,59.939999,61.360001,12531000,58.582508
"2017-05-22",61.029999,61.720001,61.029999,61.23,6391600,58.458397
"2017-05-23",61.400002,61.5,60.860001,61.150002,5622500,58.382019
"2017-05-24",61.400002,62,60.939999,61.889999,7249300,59.088516
"2017-05-25",62.009998,63.110001,61.900002,62.900002,8931800,60.052795
"2017-05-26",63.009998,63.419998,62.970001,63.299999,6098000,60.434692
"2017-05-30",63.07,63.41,63.009998,63.259998,7094600,60.396503
"2017-05-31",63.27,63.610001,63.080002,63.610001,7314600,60.730659
"2017-06-01",63.509998,63.82,63.349998,63.75,6058300,60.864326
"2017-06-02",63.880001,64.68,63.700001,64.57,7840400,61.647205
"2017-06-05",64.849998,64.870003,64.18,64.269997,6808900,61.360786
"2017-06-06",64.220001,64.349998,64.050003,64.160004,5448400,61.255768
"2017-06-07",64.129997,64.300003,63.34,63.5,8365000,60.625645
"2017-06-08",63.439999,63.580002,62.02,62.240002,11289300,59.422676
"2017-06-09",62.369999,62.48,61.869999,62.189999,11240500,59.374943
"2017-06-12",61.799999,61.990002,60.630001,61.290001,11071600,58.515682
"2017-06-13",61.119999,61.259998,60.59,60.919998,9384900,58.162426
"2017-06-14",60.669998,60.82,59.860001,60.27,9703300,57.541851
"2017-06-15",59.919998,60.279999,59.509998,60.09,7516000,57.369999
"2017-06-16",59.889999,60.16,59.470001,60.139999,11522400,57.41774
"2017-06-19",60.349998,61,60.110001,60.900002,6778000,58.143333
"2017-06-20",60.98,61,59.700001,59.860001,6985700,57.150406
"2017-06-21",60,60.310001,59.709999,59.959999,6027600,57.245884
"2017-06-22",60.09,60.099998,59.400002,59.509998,5602000,56.81625
"2017-06-23",59.759998,60.169998,59.580002,59.810001,6469500,57.102673
"2017-06-26",60.02,60.150002,59.330002,59.639999,5674600,56.940365
"2017-06-27",59.540001,59.689999,58.810001,58.959999,5652400,56.291145
"2017-06-28",59.060001,59.25,58.799999,59.18,5419200,56.501186
"2017-06-29",59.169998,59.18,57.959999,58.360001,7421200,55.718311
"2017-06-30",58.68,58.950001,58.290001,58.310001,8117100,55.670574
"2017-07-03",58.900002,58.990002,58.25,58.25,4575300,55.613285
"2017-07-05",58.43,58.5,57.799999,57.939999,7773600,55.317318
"2017-07-06",57.799999,57.919998,57.400002,57.599998,8886600,54.99271
"2017-07-07",57.790001,58.360001,57.540001,58.040001,7278300,55.412796
"2017-07-10",58.18,58.349998,57.75,57.810001,4832100,55.193211
"2017-07-11",57.91,58.080002,57.529999,57.900002,5422300,55.279129
"2017-07-12",58.209999,58.709999,58.02,58.540001,7141900,55.89016
"2017-07-13",58.799999,58.869999,58.119999,58.380001,8460200,55.737404
"2017-07-14",58.400002,58.919998,58.279999,58.759998,5441400,56.100201
"2017-07-17",58.73,58.869999,58.279999,58.330002,6774500,55.689663
"2017-07-18",58.119999,58.580002,57.689999,58.209999,7857500,55.575096
"2017-07-19",58.150002,58.41,57.900002,58.110001,8203600,55.479622
"2017-07-20",58.41,58.84,58,58.029999,10546700,55.403244
"2017-07-21",57.919998,58.259998,57.830002,57.98,6717200,55.355511
"2017-07-24",58,58.25,57.93,58.02,7442600,55.3937
"2017-07-25",58.220001,58.84,57.98,58.549999,7933100,55.899708
"2017-07-26",58.799999,58.84,57.779999,57.939999,8775900,55.317318
"2017-07-27",58.25,59.66,57.93,59.5,23286700,56.806702
"2017-07-28",55.23,55.959999,53.41,54,53454800,51.555664
"2017-07-31",54.48,54.68,53.950001,53.98,20299400,51.536572
"2017-08-01",54.57,54.790001,53.970001,54.73,18120900,52.252621
"2017-08-02",54.75,55.450001,54.669998,55.43,14764900,52.920937
"2017-08-03",55.639999,56.119999,55.5,55.68,13331500,53.159622
"2017-08-04",55.970001,56.049999,55.09,55.439999,9179800,52.930481
"2017-08-07",55.599998,55.93,55.419998,55.630001,7253900,53.111885
"2017-08-08",55.549999,55.580002,54.360001,54.52,11095300,52.287102
"2017-08-09",54.43,54.43,53.299999,53.740002,16717700,51.539047
"2017-08-10",53.52,53.75,52.990002,53.07,13235300,50.896488
"2017-08-11",53.049999,53.400002,53.049999,53.18,9235000,51.001984
"2017-08-14",53.599998,53.599998,53.18,53.220001,7426500,51.040344
"2017-08-15",53.41,53.419998,52.889999,53.150002,6674600,50.973213
"2017-08-16",53.259998,53.919998,53.25,53.5,7667100,51.308876
"2017-08-17",53.32,53.779999,52.990002,53.040001,7451700,50.867718
"2017-08-18",52.919998,53.09,52.580002,52.700001,10370500,50.541641
"2017-08-21",53.139999,53.52,52.799999,53.150002,12753200,50.973213
"2017-08-22",53.490002,54.740002,53.389999,54.450001,14547600,52.219971
"2017-08-23",53.959999,54.099998,53.650002,54.080002,11838500,51.865128
"2017-08-24",54.259998,54.450001,53.77,53.939999,8716700,51.730854
"2017-08-25",54.619999,54.689999,54.189999,54.360001,8601100,52.133652
"2017-08-28",54.540001,54.580002,54.02,54.400002,6643700,52.17202
"2017-08-29",54.040001,54.290001,54,54.099998,6212400,51.884304
"2017-08-30",54.040001,54.619999,54.040001,54.52,5596600,52.287102
