"","GILD.Open","GILD.High","GILD.Low","GILD.Close","GILD.Volume","GILD.Adjusted"
"2015-05-07",102.169998,102.349998,99.660004,101.790001,13878300,90.84288
"2015-05-08",103,103.959999,102.879997,103.849998,9651700,92.68132
"2015-05-11",104.190002,105.360001,104,104.730003,9956100,93.466705
"2015-05-12",104.209999,106.150002,103.449997,105.559998,9552600,94.207428
"2015-05-13",105.970001,107.43,105.949997,106.389999,10814500,94.948166
"2015-05-14",107.269997,108.849998,106.660004,108.739998,12761300,97.045448
"2015-05-15",109.050003,110.239998,108.290001,109.300003,13419600,97.545227
"2015-05-18",109.589996,111.330002,109.360001,111,13716000,99.062386
"2015-05-19",111.120003,111.550003,110.050003,110.559998,8676900,98.669708
"2015-05-20",110.089996,110.910004,108.150002,110.169998,10335100,98.32164
"2015-05-21",109.900002,111.470001,109.809998,111.220001,8374000,99.258736
"2015-05-22",110.699997,112.660004,110.699997,111.709999,12079000,99.696037
"2015-05-26",111.489998,111.529999,109.540001,109.769997,16006900,97.964668
"2015-05-27",110.339996,112.599998,109.980003,112.459999,11722000,100.365372
"2015-05-28",112.010002,113.43,111.82,112.849998,8252400,100.713432
"2015-05-29",113.150002,113.370003,111.849998,112.269997,11343500,100.195786
"2015-06-01",113.169998,114.760002,112.650002,114.080002,11417600,101.811142
"2015-06-02",113.849998,114.199997,113.139999,113.940002,10189800,101.686211
"2015-06-03",114.269997,114.93,113.870003,114.650002,7413400,102.319824
"2015-06-04",113.900002,114.580002,113.260002,113.93,8637600,101.677277
"2015-06-05",113.82,114.279999,112.519997,113.959999,8435700,101.704041
"2015-06-08",113.959999,114.769997,113.529999,113.699997,10742900,101.472015
"2015-06-09",113.220001,115.300003,113.150002,114.75,9566700,102.409096
"2015-06-10",115.019997,117.93,114.809998,117.669998,11986000,105.015045
"2015-06-11",118.080002,119.699997,117.900002,119.129997,14474700,106.318047
"2015-06-12",118.589996,118.75,116.760002,117.660004,9266000,105.386513
"2015-06-15",116.720001,118.389999,116.400002,118.160004,9605800,105.834381
"2015-06-16",118.269997,119.449997,117.419998,119.07,8447800,106.649445
"2015-06-17",119.089996,119.449997,117.860001,118.879997,12078300,106.479248
"2015-06-18",119.18,121.779999,119.019997,121.209999,13653000,108.566208
"2015-06-19",120.470001,121,119.550003,119.800003,21020000,107.303291
"2015-06-22",120.769997,121.870003,120.559998,121.489998,8040700,108.816994
"2015-06-23",121.82,122.400002,121.099998,122.209999,8429200,109.461891
"2015-06-24",121.889999,123.370003,121.650002,122.010002,8354800,109.282761
"2015-06-25",122.480003,122.610001,119.809998,120.230003,8575000,107.688431
"2015-06-26",120.300003,120.610001,118.889999,119.5,9730800,107.034576
"2015-06-29",117.879997,119.139999,115.300003,115.459999,12491100,103.416
"2015-06-30",117.290001,118.300003,116.779999,117.080002,11345200,104.86702
"2015-07-01",118.110001,118.599998,115.400002,116.010002,10248500,103.908646
"2015-07-02",116.330002,116.489998,114.910004,115.040001,8832000,103.039825
"2015-07-06",114.459999,116.440002,114.120003,115.660004,13543300,103.595161
"2015-07-07",115.949997,116.419998,113.129997,115.129997,10183000,103.120422
"2015-07-08",114.25,114.410004,112.410004,112.940002,9238800,101.158882
"2015-07-09",114.400002,114.75,113.330002,113.360001,9007800,101.535057
"2015-07-10",114.879997,115,113.199997,113.739998,9703400,101.87542
"2015-07-13",115,115.110001,114.309998,114.550003,9632800,102.600937
"2015-07-14",115.220001,117.809998,114.870003,117.360001,11295900,105.117821
"2015-07-15",119.059998,119.720001,117.209999,117.389999,10479200,105.144684
"2015-07-16",118.330002,119.400002,118.059998,118.849998,7514600,106.452385
"2015-07-17",118.75,118.849998,117.220001,118.260002,8170100,105.92395
"2015-07-20",118.800003,118.949997,117.839996,118.199997,7218700,105.870178
"2015-07-21",118.209999,118.980003,116.919998,117.779999,6489100,105.493996
"2015-07-22",116.82,118.400002,116.559998,117.440002,6977100,105.189476
"2015-07-23",117.860001,118.599998,117.419998,117.660004,6110300,105.386513
"2015-07-24",116.139999,117.150002,112.660004,112.830002,15067600,101.060364
"2015-07-27",112.629997,112.879997,108,110.540001,14883600,99.009239
"2015-07-28",112.519997,113.400002,110.739998,113.07,16439700,101.275314
"2015-07-29",118.379997,119.459999,115.110001,115.709999,23144800,103.639931
"2015-07-30",116.110001,118.25,114.75,117.900002,11977200,105.601486
"2015-07-31",118.970001,119,117.120003,117.860001,9217900,105.565651
"2015-08-03",118.5,120.169998,118.18,119.599998,11660000,107.124161
"2015-08-04",119.599998,120.370003,118.559998,118.870003,7876400,106.470291
"2015-08-05",119.699997,120.07,118.379997,118.660004,8071000,106.282204
"2015-08-06",119.449997,119.489998,114.809998,115.300003,10755300,103.272682
"2015-08-07",115.279999,115.300003,113.129997,114.440002,9670200,102.502411
"2015-08-10",115.730003,117.120003,115.510002,116.580002,7776200,104.419182
"2015-08-11",115.120003,116.849998,114.68,115.610001,6567700,103.550369
"2015-08-12",114.849998,116.459999,113.550003,116.25,6999600,104.123596
"2015-08-13",116.25,116.709999,115.18,115.199997,6337400,103.183121
"2015-08-14",114.660004,115.870003,114.550003,115.599998,5533400,103.541397
"2015-08-17",115.080002,116.889999,115.010002,116.419998,7126700,104.275856
"2015-08-18",116.529999,117.699997,115.989998,117.059998,5934000,104.849106
"2015-08-19",116.650002,117.199997,115.400002,116.209999,7504800,104.087769
"2015-08-20",114.860001,116.089996,112.349998,112.389999,9200200,100.666237
"2015-08-21",110.540001,111.220001,105.330002,105.330002,22739400,94.342682
"2015-08-24",97.309998,101,86,100.660004,25731800,90.159843
"2015-08-25",105.43,107.900002,102.559998,102.559998,18482500,91.861641
"2015-08-26",105.919998,107.099998,102.459999,106.959999,15627600,95.802666
"2015-08-27",108.43,109.599998,105.669998,107.989998,14610300,96.725212
"2015-08-28",106.959999,108.790001,106.779999,107.779999,10755900,96.537117
"2015-08-31",107.419998,108.330002,104.629997,105.07,11736900,94.109833
"2015-09-01",102.220001,104.639999,101,101.489998,13548000,90.903267
"2015-09-02",103.440002,104.300003,101.019997,104.269997,11509300,93.393272
"2015-09-03",104.919998,105,101.690002,101.910004,9928100,91.279442
"2015-09-04",101.029999,103.239998,100.550003,102.059998,10336500,91.413795
"2015-09-08",103.839996,104.949997,102.910004,104.900002,9992600,93.957558
"2015-09-09",106.199997,106.449997,103.540001,103.82,7896500,92.990211
"2015-09-10",104,108.5,103.870003,107.25,10368500,96.062416
"2015-09-11",106.860001,109.690002,106.25,109.629997,9387600,98.19413
"2015-09-14",109.470001,109.629997,108.400002,109.349998,7505800,98.329025
"2015-09-15",109.459999,111.809998,108.849998,111.050003,7944100,99.857689
"2015-09-16",110.720001,111.75,109.480003,111.029999,8116000,99.839714
"2015-09-17",110.879997,113.309998,109.75,111.610001,9858400,100.361267
"2015-09-18",109.620003,110.870003,108.209999,108.440002,13156900,97.510757
"2015-09-21",109.120003,109.370003,104.589996,105.739998,15141600,95.082863
"2015-09-22",103.989998,107.040001,102.860001,106.510002,14843500,95.775276
"2015-09-23",106.470001,106.849998,104.699997,105.489998,7973100,94.85807
"2015-09-24",104.389999,105.150002,101.510002,102.510002,13464100,92.178398
"2015-09-25",104.029999,104.190002,99.190002,100.139999,15998900,90.047279
"2015-09-28",99.059998,99.260002,94.57,94.800003,23907400,85.245483
"2015-09-29",95.080002,97.739998,93.190002,96,18416500,86.324532
"2015-09-30",98.440002,99.720001,96.919998,98.190002,15811800,88.2938
"2015-10-01",98.540001,98.790001,96.349998,98.269997,13403600,88.365746
"2015-10-02",95.540001,98.309998,94.370003,98.279999,19143500,88.374741
"2015-10-05",99.989998,101.300003,97.660004,99.260002,14536000,89.255974
"2015-10-06",98.82,98.900002,95.050003,97.540001,14842700,87.70932
"2015-10-07",97.989998,100.790001,97.5,100.269997,12457700,90.164169
"2015-10-08",100.029999,101.160004,98.07,100.809998,11833100,90.649742
"2015-10-09",101.269997,101.800003,99.449997,100.650002,8622200,90.505867
"2015-10-12",101.080002,101.220001,99.379997,99.510002,8863800,89.480766
"2015-10-13",98.910004,99.82,98,98.190002,9411200,88.2938
"2015-10-14",98.370003,99.940002,98.110001,98.389999,9575800,88.473656
"2015-10-15",98.089996,101.690002,97.599998,101.639999,9462400,91.39608
"2015-10-16",101.949997,103.370003,101.510002,102.830002,9975800,92.466164
"2015-10-19",102.639999,103.839996,101.839996,103.610001,7636900,93.167542
"2015-10-20",103.43,103.949997,101.129997,101.660004,10164800,91.414085
"2015-10-21",102.790001,102.919998,99.370003,101.730003,9837500,91.477036
"2015-10-22",102,109.419998,100.400002,107.599998,24746600,96.755402
"2015-10-23",108.459999,109.650002,105.5,107.989998,15001300,97.106094
"2015-10-26",108.650002,110.360001,107.440002,108.629997,10906500,97.681602
"2015-10-27",109.389999,111.110001,108.690002,110.959999,15787000,99.776779
"2015-10-28",109,109.209999,105.940002,108.129997,17795600,97.231995
"2015-10-29",108.18,110.769997,107.690002,109.209999,10783300,98.203133
"2015-10-30",109.519997,109.860001,108.080002,108.129997,8545000,97.231995
"2015-11-02",108.760002,109.949997,108.32,109.599998,8362000,98.553833
"2015-11-03",109.400002,109.540001,108.32,109.099998,7458600,98.104225
"2015-11-04",109.599998,109.730003,107.300003,108.980003,8081800,97.99633
"2015-11-05",108.330002,108.389999,106.050003,107.830002,10182100,96.962234
"2015-11-06",107,108.339996,106.360001,108.339996,8565900,97.42083
"2015-11-09",108,108.529999,107.080002,108.110001,8142200,97.213997
"2015-11-10",108.099998,109.370003,107.940002,108.849998,8571300,97.879433
"2015-11-11",108.910004,109.230003,107.029999,107.190002,6056800,96.386726
"2015-11-12",106.940002,107.099998,104.160004,104.230003,8010900,93.725067
"2015-11-13",104.089996,104.18,102.120003,102.57,10848400,92.232346
"2015-11-16",102.900002,104,101.639999,103.809998,7344200,93.347389
"2015-11-17",104.449997,104.889999,103.5,104.529999,6921800,93.994827
"2015-11-18",104.489998,108.220001,104.449997,108.129997,8246800,97.231995
"2015-11-19",108,108.050003,106.209999,106.510002,7019600,95.775276
"2015-11-20",107.339996,107.970001,106.419998,106.540001,7113200,95.802246
"2015-11-23",106.699997,107.650002,105.93,106.360001,5481700,95.640388
"2015-11-24",105.75,106.800003,105.5,106.57,6547100,95.829216
"2015-11-25",106.57,108.07,106.309998,107.779999,5720500,96.917259
"2015-11-27",108.139999,108.629997,107.620003,108,2749200,97.115105
"2015-11-30",108.209999,108.309998,105.690002,105.959999,9837800,95.280708
"2015-12-01",106.349998,107.379997,104.650002,105.849998,10659500,95.181786
"2015-12-02",105,105.57,104.300003,104.440002,8850500,93.913902
"2015-12-03",104.32,104.589996,100.5,101.379997,13772400,91.1623
"2015-12-04",101.440002,104.160004,101.25,104.07,8738300,93.581177
"2015-12-07",104.110001,104.150002,102.25,102.910004,5956100,92.538109
"2015-12-08",102.07,104.07,101.730003,103.529999,6675600,93.095612
"2015-12-09",103.25,104.330002,101.5,101.949997,7534900,91.67485
"2015-12-10",102.449997,103.059998,101.559998,102.620003,7653300,92.277328
"2015-12-11",101.349998,102.470001,99.669998,100.029999,9518900,89.948364
"2015-12-14",99.970001,100.93,98.660004,100.489998,10251300,90.752113
"2015-12-15",101.739998,103,101.440002,101.970001,11740300,92.088707
"2015-12-16",103.18,103.489998,101.639999,103.339996,10950300,93.325935
"2015-12-17",104.25,104.790001,102.330002,102.360001,7614400,92.440895
"2015-12-18",101.68,101.989998,100.919998,101.599998,15768500,91.754547
"2015-12-21",102.209999,103.260002,101.629997,102.629997,8306500,92.684738
"2015-12-22",102.989998,103.540001,102.489998,102.860001,7151200,92.892456
"2015-12-23",103.589996,103.589996,102.690002,103.139999,7279900,93.145332
"2015-12-24",103.349998,103.900002,103.150002,103.580002,2656900,93.542671
"2015-12-28",103,103.309998,101.510002,101.68,5270900,91.826805
"2015-12-29",102.25,103.550003,101.57,103.360001,7647300,93.344009
"2015-12-30",102.839996,103.050003,102.029999,102.160004,4876300,92.260284
"2015-12-31",102.360001,102.419998,101.169998,101.190002,6245200,91.3843
"2016-01-04",99.769997,100,97.010002,98.010002,14904400,88.512444
"2016-01-05",99.690002,99.849998,98.699997,99.260002,9260800,89.641312
"2016-01-06",97.57,100.68,97.519997,100.300003,12540700,90.580528
"2016-01-07",98.059998,99,96.029999,96.25,12944600,86.922997
"2016-01-08",96.900002,97.989998,96.410004,96.449997,11976000,87.103592
"2016-01-11",97.220001,97.220001,94.290001,96.5,12322500,87.148766
"2016-01-12",96.900002,98.489998,95.209999,97.099998,9830100,87.690636
"2016-01-13",97.25,98.029999,92.120003,92.540001,12135700,83.572502
"2016-01-14",92.720001,94.879997,90.790001,93.019997,16303200,84.005989
"2016-01-15",90.370003,92.779999,89.68,91.839996,18108300,82.940338
"2016-01-19",93.139999,93.220001,88.849998,89.900002,14373700,81.188332
"2016-01-20",88,91.830002,86.279999,90.550003,19676300,81.775337
"2016-01-21",90.370003,90.599998,88.709999,88.870003,12158300,80.258148
"2016-01-22",90.400002,92.07,89.709999,91.830002,9160700,82.931297
"2016-01-25",91.529999,93.540001,90.43,90.610001,10188400,81.829514
"2016-01-26",90.720001,92.830002,90.25,92.209999,6889200,83.274475
"2016-01-27",91.839996,92.099998,89,89.629997,12520300,80.944496
"2016-01-28",90,90.220001,86.860001,87.529999,14168300,79.047989
"2016-01-29",84.279999,85.300003,82.330002,83,37029000,74.95697
"2016-02-01",82.32,84.519997,82.279999,84.050003,17943600,75.905212
"2016-02-02",84.18,84.220001,81.889999,82.709999,16895600,74.695076
"2016-02-03",84.910004,86.989998,83.870003,86.389999,24497700,78.018463
"2016-02-04",86.019997,87.449997,85.610001,86.68,14538700,78.28035
"2016-02-05",86.68,88.019997,84.449997,85.139999,15732800,76.889587
"2016-02-08",84.190002,86.650002,83.860001,85.260002,19111300,76.997955
"2016-02-09",84.199997,88.480003,84.099998,87.25,14322700,78.795113
"2016-02-10",88.690002,89.849998,87.540001,87.800003,13462300,79.291832
"2016-02-11",86.5,88.449997,86.010002,87.360001,13013400,78.894463
"2016-02-12",88.660004,89.879997,86.68,89.440002,11311700,80.772903
"2016-02-16",90.720001,91.279999,89.889999,91.150002,12278000,82.3172
"2016-02-17",91.089996,91.5,88.660004,89.360001,22772800,80.700661
"2016-02-18",89.599998,90.949997,88.93,88.989998,11427500,80.366516
"2016-02-19",88.199997,88.980003,87.120003,87.440002,12897800,78.966721
"2016-02-22",88.349998,89.5,88.050003,89.099998,9749400,80.465858
"2016-02-23",89.099998,89.400002,87.900002,88.349998,8394500,79.788536
"2016-02-24",87.410004,89.540001,86.790001,89.360001,8338400,80.700661
"2016-02-25",90,90.489998,89.550003,90.160004,9171500,81.423141
"2016-02-26",90.610001,90.919998,87.889999,88.099998,13349700,79.562767
"2016-02-29",87.870003,89.139999,87.25,87.25,12732500,78.795113
"2016-03-01",87.900002,89.720001,87.300003,89.690002,11746100,80.998657
"2016-03-02",89.599998,89.68,87.959999,88.800003,10557200,80.194931
"2016-03-03",89.129997,89.309998,87.480003,87.830002,12374600,79.318916
"2016-03-04",88.300003,89.099998,86.849998,87.209999,21201900,78.75901
"2016-03-07",87.110001,90.040001,86.879997,89.650002,13100600,80.962547
"2016-03-08",89.650002,90.400002,88.349998,88.660004,11056800,80.068481
"2016-03-09",88.940002,89.25,87.43,87.830002,10428100,79.318916
"2016-03-10",88.300003,89.900002,87.82,88.639999,10884500,80.05043
"2016-03-11",89.970001,89.980003,88.800003,89.650002,10581000,80.962547
"2016-03-14",90,91.209999,89.339996,90.459999,11004900,82.087784
"2016-03-15",89.919998,90.07,89.029999,89.440002,10265100,81.162193
"2016-03-16",88.959999,90.879997,88.910004,90.279999,8860200,81.924438
"2016-03-17",89.790001,90.370003,88.809998,89.529999,10549300,81.243874
"2016-03-18",90.019997,90.730003,89.540001,90.269997,16824300,81.91539
"2016-03-21",90,93.010002,90,92.669998,9816900,84.093254
"2016-03-22",92.139999,93.959999,92.050003,93.720001,9830800,85.046074
"2016-03-23",90.959999,92.220001,89.970001,90.080002,13891900,81.742966
"2016-03-24",89.610001,92.82,89.440002,91.32,14396500,82.868202
"2016-03-28",92.07,94.309998,91.940002,92.459999,9606800,83.902695
"2016-03-29",92.190002,92.239998,90.610001,92.199997,8664500,83.666763
"2016-03-30",92.470001,93.57,91.559998,91.970001,8125200,83.458031
"2016-03-31",91.900002,92.75,91.540001,91.860001,13656300,83.358223
"2016-04-01",91.339996,94.379997,91.040001,94.120003,11423000,85.409065
"2016-04-04",94.349998,95,93.75,94.239998,8804800,85.517937
"2016-04-05",93.550003,96.690002,93.5,95.57,11808600,86.724854
"2016-04-06",95.489998,97.5,95.480003,97.440002,11118800,88.421791
"2016-04-07",97.209999,97.629997,95.089996,95.57,13333100,86.724854
"2016-04-08",96.209999,97.449997,95.580002,96.089996,9722900,87.196716
"2016-04-11",96.410004,97.050003,95.739998,95.830002,8796300,86.960808
"2016-04-12",96,97.400002,95.5,97.239998,9224800,88.240295
"2016-04-13",97.839996,97.970001,96.650002,97.190002,9299000,88.194908
"2016-04-14",97.010002,98.769997,96.900002,98.190002,8743400,89.102356
"2016-04-15",98.529999,98.980003,97.620003,98.290001,8910600,89.1931
"2016-04-18",98.169998,99.730003,98.110001,99.199997,8067800,90.018875
"2016-04-19",99.760002,100.730003,99.239998,99.440002,9811700,90.236687
"2016-04-20",99.349998,100.959999,99.349998,100.110001,8864100,90.844681
"2016-04-21",99.900002,101.839996,99.900002,101.739998,9038200,92.323807
"2016-04-22",101.559998,102.449997,100.5,101.93,10301900,92.496216
"2016-04-25",101.839996,102.379997,101.5,102.290001,8292300,92.822899
"2016-04-26",102.019997,103.099998,101.010002,101.330002,9342600,91.951759
"2016-04-27",101.300003,101.779999,100.150002,100.720001,8585800,91.398209
"2016-04-28",100.410004,100.75,96.800003,97,15680300,88.022499
"2016-04-29",91.190002,92.529999,87.800003,88.209999,33629200,80.046043
"2016-05-02",88.699997,89.449997,86.75,89,13524000,80.762924
"2016-05-03",88.669998,89.120003,87,87.169998,9881800,79.10228
"2016-05-04",86.660004,86.989998,85.410004,85.599998,12187800,77.677605
"2016-05-05",86.349998,86.400002,85.199997,85.860001,8035800,77.913528
