"","CAG.Open","CAG.High","CAG.Low","CAG.Close","CAG.Volume","CAG.Adjusted"
"2015-11-24",32.093384,32.451363,31.836576,32.334629,3953400,29.288191
"2015-11-25",32.350193,32.513618,32.241245,32.381325,2025500,29.330484
"2015-11-27",32.404671,32.513618,32.256809,32.412453,1585900,29.358677
"2015-11-30",32.295719,32.412453,31.844358,31.85214,4219100,28.85116
"2015-12-01",32,32.420235,31.743191,31.821012,4110900,28.822966
"2015-12-02",31.774319,31.992218,31.564203,31.758755,2773800,28.766573
"2015-12-03",32.062256,32.264591,30.957199,31.128405,5277300,28.195612
"2015-12-04",31.424124,32.03891,31.206226,32.023346,4e+06,29.006229
"2015-12-07",32.007782,32.186771,31.540855,31.727627,2807000,28.738377
"2015-12-08",31.470818,31.587549,31.136187,31.564203,3680700,28.590347
"2015-12-09",31.315176,31.797665,31.105059,31.43969,4432600,28.47757
"2015-12-10",31.392996,31.680933,31.136187,31.377432,2067300,28.421177
"2015-12-11",30.996109,31.089495,30.404669,30.59144,3572600,27.709236
"2015-12-14",30.638132,30.926069,30.326849,30.575876,4944100,27.695141
"2015-12-15",30.848249,31.066149,30.568094,30.824903,4329000,27.920702
"2015-12-16",31.22179,31.976654,31.081713,31.750973,5350300,28.759525
"2015-12-17",31.673151,31.992218,31.338522,31.618677,3115600,28.63969
"2015-12-18",31.361868,31.96109,31.338522,31.587549,8156700,28.611494
"2015-12-21",31.875486,32.147861,31.610895,31.898832,5799300,28.893452
"2015-12-22",32.03891,32.56031,31.883268,32.241245,6855300,29.203604
"2015-12-23",32.249027,33.198444,32.202335,33.011673,5259800,29.901438
"2015-12-24",33.003891,33.058365,32.715954,32.785992,1932100,29.697029
"2015-12-28",32.684826,32.988327,32.630352,32.972763,2662000,29.866201
"2015-12-29",32.996109,33.377434,32.988327,33.229572,2230700,30.098816
"2015-12-30",33.105057,33.392998,33.019455,33.14397,2596800,30.021275
"2015-12-31",32.941635,33.159534,32.490273,32.809338,2515300,29.718174
"2016-01-04",32.443581,32.630352,31.945526,32.326847,5454600,29.281141
"2016-01-05",32.373539,32.568092,32.210117,32.350193,4269200,29.302284
"2016-01-06",32.03891,32.754864,31.914396,32.5214,8197900,29.457363
"2016-01-07",32.054474,32.381325,31.2607,31.40856,6702800,28.449371
"2016-01-08",31.571985,31.774319,31.198444,31.564203,9954600,28.590347
"2016-01-11",31.626459,31.774319,30.972763,31.276264,4402200,28.32954
"2016-01-12",31.509727,31.735409,31.29961,31.665369,3469700,28.681982
"2016-01-13",31.750973,31.836576,30.723736,30.762646,3029900,27.864313
"2016-01-14",30.785992,31.33074,30.599222,31.151751,3868100,28.216759
"2016-01-15",30.443581,30.638132,29.883268,30.381323,5267800,27.518915
"2016-01-19",30.544746,30.66926,30.132296,30.249027,5831800,27.399086
"2016-01-20",29.937744,30.280155,29.548637,30.116732,4771700,27.279249
"2016-01-21",30.544746,30.677042,30.101168,30.544746,4850400,27.666941
"2016-01-22",30.871595,31.385214,30.661478,31.322958,4186000,28.37183
"2016-01-25",31.050583,31.128405,30.287937,30.412451,5308700,27.54711
"2016-01-26",30.552528,30.996109,30.373541,30.7393,2710300,27.843166
"2016-01-27",30.614786,31.167315,30.334631,30.614786,3136900,27.957764
"2016-01-28",30.723736,31.533073,30.552528,31.214008,3524600,28.504978
"2016-01-29",31.618677,32.536964,31.564203,32.404671,7057600,29.592304
"2016-02-01",32.311283,32.793774,32.186771,32.669262,4766500,29.833925
"2016-02-02",32.287937,32.381325,31.789883,31.836576,3682400,29.073511
"2016-02-03",31.898832,32.085602,31.40856,32.007782,3740500,29.229856
"2016-02-04",31.859922,31.96109,30.980545,31.151751,4619300,28.448124
"2016-02-05",31.190662,31.517509,30.536964,30.653696,3926700,27.993292
"2016-02-08",30.435797,30.599222,29.758755,30.451363,4846500,27.808523
"2016-02-09",30.217899,31.128405,30.101168,30.894941,4952200,28.2136
"2016-02-10",30.949417,31.618677,30.817122,31.315176,3667900,28.597366
"2016-02-11",30.856031,31.517509,30.7393,31.33074,3697200,28.611578
"2016-02-12",32.256809,32.466927,31.968872,32.373539,5035200,29.563871
"2016-02-16",32.529182,32.669262,32.054474,32.505836,4137300,29.68469
"2016-02-17",32.684826,32.793774,32.451363,32.451363,3380000,29.634945
"2016-02-18",32.466927,32.684826,32.217899,32.498055,2183000,29.67758
"2016-02-19",32.404671,32.614784,32.031128,32.56031,2837000,29.73443
"2016-02-22",32.56031,32.801556,32.412453,32.614784,3118400,29.784184
"2016-02-23",32.505836,32.754864,32.490273,32.622566,1976200,29.791292
"2016-02-24",32.404671,32.70039,32.11673,32.669262,2195200,29.833925
"2016-02-25",32.762646,33.073929,32.638134,33.058365,3502700,30.189268
"2016-02-26",33.307392,33.486382,32.692608,32.747082,2192200,29.905003
"2016-02-29",32.692608,33.035019,32.684826,32.731518,3751500,29.890781
"2016-03-01",32.949417,33.175098,32.747082,33.081711,3001600,30.210581
"2016-03-02",33.011673,33.322956,32.77821,33.276264,2535100,30.38825
"2016-03-03",33.167316,33.548637,33.035019,33.533073,2811000,30.622772
"2016-03-04",33.533073,33.844357,33.486382,33.696499,3031300,30.772013
"2016-03-07",33.431908,33.595329,33.190662,33.33852,3504700,30.445107
"2016-03-08",33.14397,33.509727,33.112839,33.291828,2447600,30.402462
"2016-03-09",33.463036,33.688717,33.29961,33.657589,2434900,30.736483
"2016-03-10",33.696499,33.976654,33.571983,33.774319,3162500,30.843079
"2016-03-11",33.992218,34.155643,33.766537,34.132298,2682100,31.169987
"2016-03-14",33.92218,34.171207,33.852139,34.062256,2352400,31.106033
"2016-03-15",33.92218,34.451363,33.844357,34.311283,3603200,31.333445
"2016-03-16",34.124512,34.249027,33.743191,34.171207,3402500,31.20553
"2016-03-17",34.241245,34.350193,33.906616,33.984436,3365200,31.034962
"2016-03-18",34.023346,34.062256,33.486382,33.665371,7519900,30.743591
"2016-03-21",33.548637,33.852139,33.416344,33.571983,2646400,30.658306
"2016-03-22",33.486382,33.564201,33.237354,33.416344,3685200,30.516182
"2016-03-23",33.361866,33.727627,33.151752,33.704281,4455700,30.779123
"2016-03-24",34.007782,34.513618,33.766537,34.295719,6158400,31.319233
"2016-03-28",34.287937,34.575874,34.085602,34.459145,3666400,31.46847
"2016-03-29",34.498055,34.754864,34.404671,34.583656,2936400,31.582182
"2016-03-30",34.77821,35.18288,34.59922,34.980545,3488100,31.94462
"2016-03-31",34.910507,35.042801,34.630352,34.723736,3976400,31.71011
"2016-04-01",34.498055,35.673153,34.404671,35.610893,5049400,32.52026
"2016-04-04",35.252918,35.369648,34.81712,35.33852,4221900,32.27153
"2016-04-05",35.229572,35.385216,34.957199,35.089493,3246600,32.044109
"2016-04-06",35.073929,35.40078,34.988327,35.354084,4194600,32.285744
"2016-04-07",35.509727,36.295719,35.042801,35.867702,6278500,32.75478
"2016-04-08",36.085602,36.155643,35.642025,35.906616,3838200,32.790321
"2016-04-11",35.906616,36.046692,35.533073,35.556419,3138400,32.470516
"2016-04-12",35.587547,36.140079,35.540855,36.03891,3986300,32.911137
"2016-04-13",36.062256,36.186771,35.385216,35.571983,4352000,32.48473
"2016-04-14",35.431908,35.766537,35.167316,35.198444,3832800,32.143604
"2016-04-15",35.245136,35.634243,35.206226,35.517509,3997100,32.434982
"2016-04-18",35.486382,35.603111,35.29961,35.525291,3241200,32.442089
"2016-04-19",35.657589,35.657589,35.22179,35.245136,4224900,32.186241
"2016-04-20",35.198444,35.533073,34.902725,35.322956,4765400,32.257317
"2016-04-21",35.268482,35.322956,34.466927,34.591438,4668700,31.589285
"2016-04-22",34.607002,34.762646,34.225681,34.692608,2708200,31.681665
"2016-04-25",34.536964,34.824902,34.420235,34.669262,2557100,31.660351
"2016-04-26",34.684826,35.066147,34.614784,34.708172,3301900,31.695889
"2016-04-27",34.544746,35.035019,34.459145,34.926071,2837500,32.12627
"2016-04-28",34.653698,34.988327,34.614784,34.77821,2733700,31.990263
"2016-04-29",34.645916,34.887161,34.428017,34.677044,2381800,31.897209
"2016-05-02",34.723736,35.245136,34.692608,34.941635,2686600,32.140598
"2016-05-03",34.754864,34.832684,34.365757,34.498055,2603100,31.732578
"2016-05-04",34.373539,35.019455,34.311283,34.848248,2455600,32.054695
"2016-05-05",34.793774,35.097275,34.638134,34.926071,2159300,32.12627
"2016-05-06",34.926071,35.066147,34.295719,35.011673,2009400,32.205017
"2016-05-09",35.081711,35.665371,35.035019,35.548637,2967100,32.698936
"2016-05-10",35.673153,36.070038,35.486382,36.062256,3307200,33.171379
"2016-05-11",36.023346,36.194553,35.571983,35.665371,2257400,32.806313
"2016-05-12",35.828793,36.295719,35.813229,36.132298,2561600,33.235809
"2016-05-13",36.07782,36.171207,35.455254,35.704281,2333500,32.842102
"2016-05-16",35.704281,35.750973,35.470818,35.564201,2695400,32.713253
"2016-05-17",35.40078,35.533073,34.56031,34.762646,3538300,31.97595
"2016-05-18",34.645916,34.972763,34.202335,34.801556,3204900,32.011742
"2016-05-19",34.715954,34.848248,34.412453,34.801556,1940900,32.011742
"2016-05-20",34.863811,34.957199,34.396889,34.536964,2916100,31.76836
"2016-05-23",34.474709,34.7393,34.381325,34.505836,3054700,31.739729
"2016-05-24",34.56031,34.770428,34.428017,34.70039,3674700,31.918684
"2016-05-25",34.669262,34.902725,34.638134,34.801556,1953300,32.011742
"2016-05-26",34.887161,35.408562,34.81712,35.369648,2693100,32.534294
"2016-05-27",35.369648,35.525291,35.105057,35.245136,1677000,32.419762
"2016-05-31",35.696499,36.031128,35.4786,35.564201,6052800,32.713253
"2016-06-01",35.540855,35.727627,35.2607,35.564201,3341500,32.713253
"2016-06-02",35.509727,35.96109,35.43969,35.937744,3112200,33.05685
"2016-06-03",35.875488,36.404671,35.805447,36.194553,3505600,33.293076
"2016-06-06",36.140079,36.303501,35.891052,36.031128,2528700,33.142746
"2016-06-07",36.085602,36.420235,36.023346,36.311283,3138900,33.400444
"2016-06-08",36.287937,36.5214,36.194553,36.373539,2563000,33.457714
"2016-06-09",36.342411,36.708172,36.249027,36.692608,2441600,33.751202
"2016-06-10",36.536964,36.7393,36.350193,36.536964,1718600,33.60804
"2016-06-13",36.443581,36.708172,36.108948,36.163425,2641100,33.264442
"2016-06-14",36.171207,36.342411,35.852139,36.280155,2426900,33.371811
"2016-06-15",36.311283,36.412453,36.085602,36.178989,2478800,33.278751
"2016-06-16",36.147861,36.630352,36.070038,36.607002,2756900,33.672459
"2016-06-17",36.544746,36.568092,36.093384,36.474709,4638200,33.55077
"2016-06-20",36.723736,37.050583,36.630352,36.638134,3021400,33.701092
"2016-06-21",36.731518,37.019455,36.731518,36.933853,2832700,33.973103
"2016-06-22",37.058365,37.237354,36.754864,36.887161,3499100,33.930157
"2016-06-23",37.190662,37.307392,36.894943,37.284046,4410700,34.295227
"2016-06-24",36.630352,36.933853,36.303501,36.536964,10813400,33.60804
"2016-06-27",36.342411,36.653698,36.101166,36.544746,5703200,33.6152
"2016-06-28",36.645916,36.801556,36.350193,36.653698,4279100,33.715412
"2016-06-29",36.529182,37.042801,36.342411,37.042801,8824600,34.073322
"2016-06-30",36.435799,37.40078,35.875488,37.206226,7637100,34.223644
"2016-07-01",37.284046,37.984436,37.214008,37.657589,5119100,34.638828
"2016-07-05",37.494164,37.649807,37.136189,37.14397,5318100,34.166382
"2016-07-06",37.027237,37.167316,36.941635,36.964981,6102300,34.001736
"2016-07-07",37.120621,37.564201,37.081711,37.14397,5234800,34.166382
"2016-07-08",37.2607,37.626461,37.2607,37.587547,3939200,34.574402
"2016-07-11",37.540855,37.579765,37.330738,37.43969,3944900,34.438393
"2016-07-12",37.470818,37.517509,37.089493,37.136189,2802500,34.159225
"2016-07-13",37.081711,37.525291,36.972763,37.494164,2628500,34.488503
"2016-07-14",37.494164,37.634243,37.369648,37.431908,2290800,34.43124
"2016-07-15",37.501945,37.579765,37.229572,37.33852,3077800,34.345329
"2016-07-18",37.385216,37.548637,37.322956,37.40078,2056700,34.402603
"2016-07-19",37.167316,37.416344,37.058365,37.175098,3534900,34.195015
"2016-07-20",37.252918,37.252918,36.887161,36.918289,3506700,33.958801
"2016-07-21",36.964981,36.964981,36.490273,36.575874,2324000,33.643829
"2016-07-22",36.59922,36.871593,36.536964,36.824902,3044400,33.87289
"2016-07-25",36.754864,36.926071,36.723736,36.863811,1982600,33.90868
"2016-07-26",36.879379,37.042801,36.280155,36.303501,3114800,33.393291
"2016-07-27",36.147861,36.217899,35.758755,35.782101,5201800,33.141914
"2016-07-28",35.696499,36.194553,35.642025,36.11673,3720700,33.451847
"2016-07-29",36.101166,36.607002,36.054474,36.389107,3049000,33.704121
"2016-08-01",36.342411,36.583656,36.280155,36.505836,3261500,33.812248
"2016-08-02",36.77821,36.77821,36.303501,36.373539,4001100,33.689709
"2016-08-03",36.373539,36.669262,36.194553,36.529182,4675400,33.833874
"2016-08-04",36.529182,36.762646,36.326847,36.428017,2148900,33.74017
"2016-08-05",36.575874,36.692608,36.015564,36.03891,4489500,33.379768
"2016-08-08",36.132298,36.451363,36.062256,36.303501,2900800,33.62484
"2016-08-09",36.054474,36.365757,36.023346,36.311283,2282100,33.632046
"2016-08-10",36.373539,36.373539,36.015564,36.07782,2844300,33.415813
"2016-08-11",36.147861,36.210117,35.852139,35.914398,2922400,33.264446
"2016-08-12",35.992218,36.295719,35.852139,36.249027,2572100,33.574387
"2016-08-15",36.210117,36.249027,36.007782,36.015564,1686900,33.35815
"2016-08-16",35.828793,35.867702,35.634243,35.642025,2038500,33.012173
"2016-08-17",35.626461,36.046692,35.431908,36.03891,4324500,33.379768
"2016-08-18",35.992218,36.5214,35.836575,36.466927,2659500,33.776207
"2016-08-19",36.350193,36.568092,36.194553,36.529182,2018200,33.833874
"2016-08-22",36.513618,36.692608,36.342411,36.614784,2022200,33.913151
"2016-08-23",36.614784,36.614784,35.929962,35.992218,3205400,33.336525
"2016-08-24",36.070038,36.093384,35.789883,35.976654,3591700,33.322113
"2016-08-25",36.023346,36.124512,35.821011,35.852139,1924400,33.206791
"2016-08-26",35.945526,36.241245,35.743191,35.828793,2074600,33.185162
"2016-08-29",35.937744,36.319065,35.914398,36.241245,1841100,33.567181
"2016-08-30",36.194553,36.194553,35.906616,36.054474,3398500,33.394188
"2016-08-31",36.085602,36.350193,35.906616,36.272373,3353900,33.596008
"2016-09-01",36.11673,36.264591,35.618675,35.813229,3234900,33.170742
"2016-09-02",35.929962,36.396889,35.898834,36.295719,2012000,33.617638
"2016-09-06",36.249027,36.342411,35.937744,36.11673,2068500,33.451847
"2016-09-07",36.023346,36.108948,35.571983,35.673153,2484100,33.041004
"2016-09-08",35.501945,35.509727,34.918289,34.926071,5670400,32.349045
"2016-09-09",34.653698,34.653698,33.712063,33.712063,6298100,31.224611
"2016-09-12",33.789883,34.669262,33.727627,34.59922,4817800,32.04631
"2016-09-13",34.459145,34.568092,34.171207,34.233463,2751100,31.707544
"2016-09-14",34.280155,34.295719,33.992218,34.101166,2577700,31.585003
"2016-09-15",33.914398,34.132298,33.782101,33.976654,2795900,31.469681
"2016-09-16",33.914398,33.92218,33.517509,33.657589,6293600,31.174156
"2016-09-19",33.712063,33.774319,33.463036,33.618675,3827200,31.138113
"2016-09-20",33.805447,33.805447,33.198444,33.229572,7259900,30.777719
"2016-09-21",33.22179,33.712063,33.081711,33.657589,4520700,31.174156
"2016-09-22",33.859921,34.007782,33.688717,33.92218,3921600,31.419226
"2016-09-23",33.813229,34.054474,33.735409,33.891052,4447100,31.390394
"2016-09-26",33.758755,33.88327,33.4786,33.494164,4267300,31.022797
"2016-09-27",33.626461,33.875488,33.509727,33.649807,3615400,31.166952
"2016-09-28",33.595329,33.688717,33.40078,33.564201,3676500,31.087664
"2016-09-29",35.245136,36.350193,34.964981,35.992218,13067400,33.336525
"2016-09-30",36.241245,36.85603,36.186771,36.66148,7648000,33.956398
"2016-10-03",36.451363,37.276264,36.428017,36.988327,5708900,34.259136
"2016-10-04",36.988327,37.268482,36.840466,36.957199,5136400,34.230312
"2016-10-05",36.926071,37.081711,36.669262,36.692608,5188300,33.985237
"2016-10-06",36.544746,36.770428,36.474709,36.669262,2985900,33.963615
"2016-10-07",36.731518,36.747082,36.272373,36.443581,3765400,33.754585
"2016-10-10",36.59922,36.957199,36.575874,36.871593,2361500,34.151012
"2016-10-11",36.871593,36.964981,36.466927,36.56031,2972300,33.862698
"2016-10-12",36.59922,36.863811,36.591438,36.747082,2845700,34.035698
"2016-10-13",36.568092,36.614784,36.178989,36.513618,2495800,33.819454
"2016-10-14",37.089493,37.198444,36.81712,37.003891,4151800,34.273548
"2016-10-17",37.035019,37.081711,36.902725,36.964981,2524700,34.237514
"2016-10-18",37.268482,37.984436,37.073929,37.649807,5399600,34.871811
"2016-10-19",37.665371,37.813229,36.918289,37.237354,4683000,34.489788
"2016-10-20",37.214008,37.252918,36.747082,36.949417,3549000,34.223099
"2016-10-21",36.793774,37.805447,36.575874,37.361866,6091600,34.605114
"2016-10-24",37.509727,37.579765,37.073929,37.112839,2519700,34.374458
"2016-10-25",37.151752,37.385216,37.105057,37.229572,2176500,34.482578
"2016-10-26",37.245136,37.447472,37.120621,37.392998,2838100,34.633945
"2016-10-27",37.14397,37.252918,36.902725,36.933853,2255100,34.438938
"2016-10-28",36.933853,37.548637,36.933853,37.424126,3031900,34.896084
"2016-10-31",37.377434,37.680935,37.346302,37.494164,2884600,34.961395
"2016-11-01",37.4786,37.517509,36.918289,37.035019,3213600,34.533257
"2016-11-02",37.073929,37.252918,36.887161,37.066147,2849200,34.562286
"2016-11-03",37.167316,37.2607,36.552528,36.638134,3014600,34.163181
"2016-11-04",36.66148,36.81712,36.225681,36.233463,2323000,33.785862
"2016-11-07",36.575874,37.416344,36.575874,37.40078,3398100,34.874313
"2016-11-08",37.29961,38.023346,37.29961,37.88327,5281400,35.324215
"2016-11-09",36.832684,37.307392,36.365757,37.229572,3905200,34.714672
"2016-11-10",36.93,37.369999,33.73,34.299999,12061900,31.983002
"2016-11-11",34.220001,35.07,33.610001,34.93,9027900,32.570442
"2016-11-14",34.900002,35.790001,34.82,35.490002,7192000,33.092613
"2016-11-15",35.540001,36,35.48,35.82,4426100,33.400314
"2016-11-16",35.860001,36.369999,35.860001,36.27,4167700,33.819916
"2016-11-17",36.220001,36.560001,35.93,36.52,3200200,34.05304
"2016-11-18",36.490002,36.82,36.360001,36.799999,5240400,34.314117
"2016-11-21",36.799999,37.189999,36.619999,37.040001,4294200,34.537907
"2016-11-22",37.169998,37.669998,37.150002,37.549999,3594300,35.013458
"2016-11-23",37.439999,37.68,37.07,37.169998,3240500,34.659126
"2016-11-25",37.209999,37.720001,37.209999,37.709999,1466100,35.162643
"2016-11-28",37.709999,37.939999,37.459999,37.66,2547000,35.116024
"2016-11-29",37.700001,37.950001,37.560001,37.720001,3840200,35.171974
"2016-11-30",37.34,37.57,36.66,36.689999,4139500,34.211552
"2016-12-01",36.380001,36.610001,35.959999,36.470001,3842100,34.006409
"2016-12-02",36.68,37.130001,36.59,36.889999,2923900,34.398041
"2016-12-05",36.919998,37.279999,36.810001,37.150002,2891900,34.64048
"2016-12-06",37.209999,37.669998,37.049999,37.619999,3352800,35.078732
"2016-12-07",37.549999,38.009998,37.490002,37.790001,3669300,35.237244
"2016-12-08",37.57,38,37.57,37.68,2318800,35.134678
"2016-12-09",37.77,38.549999,37.439999,38.439999,4500200,35.843334
